is_Date,day,month,year,first_in_paros,is_First
True,11,5,1991,True,True
True,,,1977,True,False
True,12,5,1991,True,True
False,,,,True,False
True,,4,,False,False
True,,4,,False,False
True,0,,,True,False
True,0,,,False,False
True,1,,,False,False
True,13,5,1991,True,True
True,-1,,,True,False
True,10,5,,False,False
True,14,5,1991,True,True
True,-1,,,True,False
True,15,5,1991,True,True
True,-1,,,True,True
True,0,,,False,False
True,0,,,True,False
True,16,5,1991,True,True
True,,,1981,True,False
True,17,5,1991,True,True
True,,,1989,True,False
True,,9,,False,False
True,,,-30,True,False
True,,,1960,False,False
True,18,5,1991,True,True
True,23,4,1984,True,False
True,,,1957,False,False
True,26,4,,True,True
True,,,1988,True,True
True,19,5,1991,True,True
True,-1,,,True,False
True,,,1946,False,False
False,,,,False,False
True,20,5,1991,True,True
True,1,,,True,False
True,0,,,True,False
True,,,,False,False
True,0,,,True,False
True,21,5,1991,True,True
True,,,1993,True,True
True,7,5,,True,False
True,0,,,False,False
True,,,1970,True,False
True,22,5,1991,True,True
True,23,5,1991,True,True
True,-1,,,True,False
True,,,-1,False,False
True,,,0,False,False
True,,,0,False,False
True,24,5,1991,True,True
True,,,-2,True,False
True,,,0,True,False
True,,8,,True,False
True,,,1989,False,False
True,2,9,,False,False
True,0,,,True,False
True,1,,,False,False
True,25,5,1991,True,True
True,26,5,1991,True,True
True,27,5,1991,True,True
True,,,-1,True,False
True,-1,,,True,False
True,0,,,False,False
True,28,5,1991,True,True
True,29,5,1991,True,True
True,0,,,True,False
True,-1,,,False,False
True,30,5,1991,True,True
True,0,,,True,False
True,,,,False,False
True,31,5,1991,True,True
True,0,,,True,False
True,1,6,1991,True,True
True,,,,True,False
True,,,1970,False,False
True,2,6,1991,True,True
True,,,1984,True,True
True,,,,True,False
True,3,6,1991,True,True
True,,,-8,True,False
True,,,1988,True,False
True,4,6,1991,True,True
True,-1,,,True,False
True,0,,,False,False
True,,,-20,True,False
True,,,-20,False,False
True,5,6,1991,True,True
True,0,,,True,False
True,0,,,True,False
True,6,6,1991,True,True
True,,6,,True,False
True,7,6,1991,True,True
True,0,,,True,False
True,0,,,True,False
True,0,,,True,False
True,7,6,1991,False,False
True,8,6,1991,True,True
True,0,,,True,False
True,9,6,1991,True,True
True,-1,,,True,False
True,-1,,,False,False
True,10,6,1991,True,True
True,11,6,1991,True,True
True,12,6,1991,True,True
True,,,-3,True,False
True,13,6,1991,True,True
True,0,,,True,False
False,,,,False,False
True,14,6,1991,True,True
True,0,,,True,False
True,,,1982,True,False
True,0,,,True,False
True,0,6,1991,True,True
True,,,1,True,False
True,16,6,1991,True,True
False,,,,True,True
True,17,6,1991,True,True
True,,5,1989,True,False
True,,,,True,False
True,-1,,,True,False
True,1,,,True,False
True,19,6,1991,True,True
False,,,,True,True
True,0,,,True,False
True,,,-6,False,False
True,20,6,1991,True,True
True,0,,,True,False
False,,,,True,True
True,21,6,1991,True,True
True,0,,,True,False
True,22,6,1991,True,True
True,0,,,True,False
True,0,,,True,False
True,23,6,1991,True,True
True,24,6,1991,True,True
True,,5,1989,True,True
True,25,6,1991,True,True
True,0,,,True,False
True,26,6,1991,True,True
True,-1,,,True,True
False,,,,False,False
True,12,9,1971,True,True
True,13,9,1971,True,True
True,30,6,,True,True
True,27,6,1991,True,True
True,,,1917,True,False
True,,5,1989,True,True
True,28,6,1991,True,True
True,,5,1989,True,True
True,,3,,False,False
False,,,,True,True
True,-1,,,True,False
True,0,,,True,False
True,29,6,1991,True,True
True,0,,,True,False
True,30,6,1991,True,True
True,-1,,,True,False
False,,,,True,True
True,5,7,1973,True,True
False,,,,False,False
True,,,-10,True,False
True,30,5,1974,True,True
True,8,6,1974,True,True
True,7,1,1975,True,True
True,,,1976,True,False
True,,,-1,False,False
True,,,1969,False,False
True,26,4,1977,True,False
True,0,,,False,False
True,,,1977,False,False
True,,,1979,True,True
True,,,12,False,False
True,1,7,1991,True,True
False,,,,True,False
True,2,4,1980,True,True
False,,,,False,False
True,24,4,1980,False,False
False,,,,False,False
True,2,7,1991,True,True
True,0,,,True,False
True,,,1966,True,False
True,,,1955,False,False
True,,,1993,False,False
True,3,7,1991,True,True
True,4,7,1991,True,True
True,-1,,,True,False
True,,,1990,False,False
True,5,7,1991,True,True
True,-1,,,True,False
True,-1,,,True,False
True,6,7,1991,True,True
True,0,,,True,False
False,,,,True,True
True,7,7,1991,True,True
True,0,,,True,False
True,8,7,1991,True,True
True,,11,1990,True,False
True,,1,1991,False,False
True,18,8,,True,False
True,,5,1989,False,False
True,6,8,,True,False
True,9,7,1991,True,True
True,10,7,1991,True,True
True,-1,,,True,False
True,11,7,1991,True,True
True,12,7,1991,True,True
True,0,,,True,False
True,-1,,,True,False
True,13,7,1991,True,True
True,0,,,True,False
True,,,,True,False
True,15,7,1991,True,True
True,,,1955,True,True
True,16,7,1991,True,True
True,,,1977,True,False
True,,,1980,False,False
True,17,7,1991,True,True
True,-1,,,True,False
True,18,7,1991,True,True
True,0,,,True,False
True,,,-40,True,False
True,19,7,1991,True,True
True,-1,,,True,False
True,20,7,1991,True,True
True,0,,,True,False
True,1,,,False,False
True,-1,,,True,False
True,0,,,False,False
True,21,7,1991,True,True
True,0,,,True,False
True,22,7,1991,True,True
True,1,,,True,False
True,23,7,1991,True,True
True,0,,,True,True
True,1,,,True,False
True,24,7,1991,True,True
True,,,,True,False
True,25,7,1991,True,True
True,22,8,,True,False
True,,,-5,True,False
True,26,7,1991,True,True
True,,,1934,True,False
True,0,,,True,False
True,27,7,1991,True,True
True,0,,,True,False
True,1,9,1988,True,False
True,28,7,1991,True,True
True,,,-10,True,False
True,,,-5,False,False
True,0,,,False,False
True,29,7,1991,True,True
True,,,1989,True,True
False,,,,True,True
True,30,7,1991,True,True
True,,,0,True,False
True,,,1989,False,False
True,31,7,1991,True,True
True,,,,True,False
True,,,100,True,False
True,1,8,1991,True,True
True,,,1985,True,False
True,2,8,1991,True,True
True,,,1946,True,True
True,3,8,1991,True,True
True,,,1946,True,False
True,4,8,1991,True,True
True,1,,,True,False
True,19,8,,False,False
True,20,8,,False,False
True,5,8,1991,True,True
True,6,8,,True,True
True,6,8,1991,True,True
True,7,8,1991,True,True
True,,,1989,True,True
True,0,,,False,False
True,,,1963,True,False
True,,,1963,False,False
True,0,,,False,False
True,8,8,1991,True,True
True,,,1968,True,True
True,9,8,1991,True,True
True,10,8,1991,True,True
False,,,,True,False
True,0,,,True,True
True,,,,True,False
True,-1,,,True,False
True,11,8,1991,True,True
True,,,1850,True,False
True,,,1920,False,False
True,,,1987,False,False
True,12,8,1991,True,True
True,,,-100,True,True
True,13,8,1991,True,True
True,0,,,True,False
True,,,1977,True,False
True,0,,,False,False
True,0,,,False,False
True,14,8,1991,True,True
True,-1,,,True,False
True,,,1958,True,True
True,15,8,1991,True,True
True,-4,,,True,True
True,0,,,True,False
True,17,8,1991,True,True
True,18,8,1991,True,True
True,-1,,,True,False
False,,,,True,False
True,1,,,True,False
True,20,8,,False,False
False,,,,False,False
True,19,8,1991,True,True
True,20,8,,True,False
True,5,8,,False,False
True,20,8,1991,True,True
True,-2,,,True,False
True,21,8,1991,True,True
True,22,8,1991,True,True
True,0,,,True,False
True,23,8,1991,True,True
True,-1,,,True,False
True,,,0,False,False
True,0,,,False,False
True,24,8,1991,True,True
True,0,,,True,False
True,0,,,True,False
True,0,,,True,False
True,25,8,1991,True,True
False,,,,True,False
True,9,9,,False,False
True,26,8,1991,True,True
True,,,-1,True,False
True,0,,,False,False
True,27,8,1991,True,True
True,,5,1984,True,False
True,0,,,False,False
True,,,1981,True,False
True,28,8,1991,True,True
True,29,8,1991,True,True
True,,,1964,True,False
True,,,0,False,False
True,0,,,True,False
True,30,8,1991,True,True
True,0,,,True,False
True,31,8,1991,True,True
True,-1,,,True,False
True,0,,,True,False
True,0,,,False,False
True,1,9,1991,True,True
True,0,,,True,False
True,-1,,,False,False
True,2,9,1991,True,True
True,0,,,True,False
True,,,-1,True,False
True,3,9,1991,True,True
True,0,,,True,False
True,0,,,False,False
True,,,0,True,False
True,,,1986,False,False
True,4,9,1991,True,True
True,0,,,True,False
True,5,9,1991,True,True
True,0,,,True,False
True,6,9,1991,True,True
True,,,0,True,False
True,7,9,1991,True,True
True,0,,,True,False
True,-1,,,False,False
True,8,9,1991,True,True
True,9,9,1991,True,True
True,19,8,,True,False
True,,,1937,False,False
True,,5,1989,True,False
True,10,9,1991,True,True
True,0,,,True,False
True,1,,,False,False
True,11,9,1991,True,True
True,-1,,,True,False
True,,,1958,False,False
True,,,-10,False,False
True,,,1967,False,False
True,,,1978,False,False
True,-1,,,False,False
True,,,1958,False,False
True,-1,,,False,False
True,12,9,1991,True,True
True,13,9,1991,True,True
True,,,-1,True,False
True,,,,False,False
True,,,-5,True,False
True,14,9,1991,True,True
True,1,,,True,True
True,15,9,1991,True,True
True,,,,True,False
True,,,-30,True,False
True,16,9,1991,True,True
True,6,9,,True,True
True,,,0,False,False
True,,,1992,False,False
False,,,,False,False
True,1,,,True,False
True,1,,,True,False
True,17,9,1991,True,True
True,0,,,True,False
True,-2,,,False,False
True,0,,,True,False
True,19,9,1991,True,True
True,20,9,1991,True,True
True,-1,,,True,False
True,0,,,False,False
True,21,9,1991,True,True
True,0,,,True,False
True,6,9,,False,False
True,22,9,1991,True,True
True,,8,,True,False
True,18,9,,True,False
True,2,9,,False,False
True,23,9,1991,True,True
True,,5,1989,True,False
True,0,,,True,False
True,24,9,1991,True,True
True,,,1960,True,False
True,0,,,True,False
True,,1,,False,False
True,25,9,1991,True,True
True,-1,,,True,False
True,26,9,1991,True,True
True,1,,,True,False
True,27,9,1991,True,True
True,0,,,True,False
True,0,,,True,False
True,28,9,1991,True,True
True,0,,,True,True
True,29,9,1991,True,True
True,30,9,1991,True,True
True,-1,,,True,False
True,1,10,1991,True,True
True,,10,,True,False
True,,11,,False,False
True,0,,,True,False
True,0,,,False,False
True,1,,,False,False
True,-1,,,False,False
True,0,,,True,False
True,2,10,1991,True,True
True,0,,,True,False
True,,10,,False,False
True,,12,,True,False
True,3,10,1991,True,True
True,0,,,True,False
False,,,,True,True
True,,,1959,False,False
True,4,10,1991,True,True
True,,12,,True,False
True,0,,,True,False
True,5,10,1991,True,True
True,31,12,,True,True
True,,11,,False,False
True,,,1964,True,True
True,0,,,True,False
True,6,10,1991,True,True
True,0,,,True,False
True,8,10,,True,False
True,7,10,1991,True,True
True,0,,,True,False
True,,,1988,False,False
True,,,1963,False,False
True,,,1958,False,False
True,,,1964,False,False
True,,,-33,False,False
True,1,5,1963,False,False
True,8,10,1991,True,True
True,21,9,,True,True
True,2,,,False,False
True,9,10,1991,True,True
True,,8,,True,False
True,0,,,True,False
True,10,10,1991,True,True
True,,,1992,True,False
True,0,,,True,False
True,11,10,1991,True,True
True,-1,,,True,False
True,0,,,False,False
True,21,3,1988,False,False
True,12,10,1991,True,True
True,0,,,True,False
True,13,10,1991,True,True
True,14,10,1991,True,True
True,,10,,True,False
True,15,10,1991,True,True
True,0,,,True,False
True,15,10,,True,False
True,,9,,True,False
True,16,10,1991,True,True
True,0,,1992,True,False
True,17,10,1991,True,True
True,0,,,True,False
True,-1,,,False,False
True,,,1992,True,True
True,18,10,1991,True,True
True,19,10,1991,True,True
True,20,10,1991,True,True
True,,3,,True,False
True,1,,,True,False
True,21,10,1991,True,True
True,0,,,True,False
True,22,10,1991,True,True
True,23,10,1991,True,True
True,-1,,,True,False
True,0,,,False,False
True,,10,,True,True
True,,11,,False,False
True,,12,,False,False
True,24,10,1991,True,True
True,0,,,True,False
True,25,10,1991,True,True
True,-1,,,True,False
True,26,10,1991,True,True
True,0,,,True,False
True,-1,,,False,False
True,0,,,False,False
True,1,,,True,False
True,27,10,1991,True,True
True,0,,,True,False
True,0,,,True,False
True,28,10,1991,True,True
True,29,10,1991,True,True
True,30,10,1991,True,True
True,31,10,1991,True,True
False,,,,True,False
True,,10,,False,False
False,,,,True,False
True,,,,True,False
True,,9,,True,True
True,,,1987,False,False
True,4,11,,False,False
True,1,11,1991,True,True
True,0,,,True,False
True,0,,,True,False
True,2,11,1991,True,True
True,0,,,True,False
True,-1,,,False,False
True,3,11,1991,True,True
True,,,,True,False
True,4,11,1991,True,True
True,,11,,True,False
True,,12,,False,False
True,,12,,False,False
True,5,11,1991,True,True
True,11,11,,True,False
True,-1,,,True,False
True,6,11,1991,True,True
True,7,11,1991,True,True
True,0,,,True,False
True,0,,,True,False
True,-1,,,True,False
True,8,11,1991,True,True
True,0,,,True,False
True,,,1972,False,False
True,9,11,1991,True,True
True,,,1970,True,False
True,0,,,True,False
True,0,,,False,False
True,10,11,1991,True,True
True,0,,,True,True
True,,0,,False,False
True,0,,,True,False
True,11,11,1991,True,True
True,1,,,True,False
True,12,11,1991,True,True
True,-1,,,True,False
True,13,11,1991,True,True
True,2,,,True,False
True,-1,,,False,False
True,14,11,1991,True,True
True,,11,,True,False
True,0,,,False,False
True,15,11,1991,True,True
True,0,,,True,False
True,-1,,,False,False
True,16,11,1991,True,True
True,,11,,True,False
True,-1,,,False,False
True,17,11,1991,True,True
True,0,,,True,False
True,18,11,1991,True,True
True,-1,,,True,False
True,-1,,,False,False
True,-1,,,True,False
True,0,,,False,False
True,19,11,1991,True,True
True,,11,,True,False
True,,5,,True,True
True,20,11,1991,True,True
True,21,11,1991,True,True
True,0,,,True,False
True,0,,,True,False
True,22,11,1991,True,True
True,0,,,True,False
True,-7,,,False,False
True,0,,,True,False
True,24,2,1961,True,False
True,23,11,1991,True,True
True,0,,,True,False
True,0,,,True,False
True,0,,,True,False
True,24,11,1991,True,True
True,,,1982,True,False
True,-1,,,True,False
True,25,11,1991,True,True
True,0,,,True,False
False,,,,False,False
True,0,,,True,False
True,26,11,1991,True,True
True,0,,,True,False
True,0,,,True,False
True,27,11,1991,True,True
True,28,11,1991,True,True
True,,12,,True,False
True,1,12,,True,True
True,0,,,True,False
True,1,,,False,False
True,29,11,1991,True,True
True,-1,,,True,False
True,0,,,False,False
True,,,1,True,False
True,,11,,False,False
True,-1,,,True,False
True,30,11,1991,True,True
True,0,,,True,False
True,1,12,1991,True,True
True,2,12,1991,True,True
True,3,12,1991,True,True
False,,,,True,False
True,,,1970,True,False
True,4,12,1991,True,True
True,,,1975,True,False
True,5,12,1991,True,True
True,0,,,True,False
True,10,11,,True,True
True,0,,,False,False
True,,0,,False,False
True,,,1992,False,False
True,6,12,1991,True,True
True,0,,,True,False
True,-1,,,True,False
True,20,9,1987,False,False
True,7,12,1991,True,True
True,,,1984,True,False
True,8,12,1991,True,True
True,9,12,1991,True,True
True,10,12,1991,True,True
True,31,5,,True,False
True,,12,,True,True
True,,,1987,False,False
True,0,,,False,False
True,11,12,1991,True,True
True,1,,,True,False
True,12,12,1991,True,True
True,13,12,1991,True,True
True,-1,,,True,False
True,0,,,True,False
True,,,1987,False,False
True,14,12,1991,True,True
True,0,,,True,False
True,-1,,,True,False
True,,,0,True,False
True,2,1,,False,False
True,1,,,True,False
True,15,12,1991,True,True
True,,,1986,True,False
True,16,12,1991,True,True
True,0,,,True,False
True,17,12,1991,True,True
True,,,1,True,False
True,18,12,1991,True,True
True,0,,,True,False
True,0,,,True,False
True,-1,,,False,False
True,1,,,True,False
True,1,,,True,False
True,0,,,False,False
True,19,12,1991,True,True
True,0,,,True,False
True,21,1,,True,False
True,21,3,,False,False
True,,,1970,True,False
True,,,-30,False,False
True,20,12,1991,True,True
True,1,1,,True,False
True,21,12,1991,True,True
True,,,1500,True,False
True,0,,,False,False
True,,,1948,False,False
True,22,12,1991,True,True
True,-1,,,True,False
True,0,,,True,False
True,23,12,1991,True,True
True,24,12,1991,True,True
True,,,1945,True,False
True,,,0,True,False
True,25,12,1991,True,True
True,0,,,True,False
False,,,,True,False
True,0,,,False,False
True,26,12,1991,True,True
True,-2,,,True,False
True,27,12,1991,True,True
True,0,,,True,False
True,28,12,1991,True,True
True,0,,,True,False
True,1,,,False,False
True,-1,,,False,False
True,29,12,1991,True,True
True,-1,,,True,False
True,-1,,,False,False
True,-1,,,False,False
True,,1,,False,False
True,1,1,,True,False
True,30,12,1991,True,True
True,0,,,True,True
False,,,,False,False
True,,8,,False,False
True,,12,,False,False
True,,1,,False,False
True,31,12,1991,True,True
True,,,,True,False
True,1,1,1992,True,True
True,0,,,True,False
True,,,1992,True,True
True,,,1991,False,False
True,,1,1992,True,True
True,20,3,,True,False
True,1,3,,True,False
True,,,-1,False,False
True,7,,,True,False
True,,,0,False,False
False,,,,True,True
True,7,1,,False,False
True,,12,,False,False
True,,1,,False,False
True,,12,,False,False
True,,,-1,False,False
True,,,1992,True,False
True,,,1977,True,True
True,,5,1992,True,False
False,,,,True,False
True,,1,,False,False
True,24,1,,True,True
True,,2,,True,True
True,,2,,True,True
True,,5,1989,False,False
True,,5,,False,False
True,,2,1992,True,True
True,,,1985,True,False
True,,,1987,True,True
